Date,Return
20100104,1.4714775857838673
20100105,0.3407894588077198
20100106,0.12591718388564238
20100107,0.47699234377407573
20100108,0.3910461826001211
20100111,0.08901000337829844
20100112,-0.6635794064126099
20100113,0.7359466254399863
20100114,0.24264252400086683
20100115,-1.0185360798256924
20100119,1.2499626451335695
20100120,-0.8632703883446636
20100121,-1.9496322888957762
20100122,-2.1273144728084983
20100125,0.4009524811215111
20100126,-0.33126527082314294
20100127,0.5091909171220534
20100128,-1.130429871511198
20100129,-1.263319589696488
20100201,1.4247200166024583
20100202,1.2173658459236607
20100203,-0.30799557219528984
20100204,-3.111416267942579
20100205,0.19452185935102861
20100208,-0.8230818967153515
20100209,0.9867328658592562
20100210,-0.14490772209911137
20100211,1.0655041941449745
20100212,-0.040888611927646236
20100216,1.4585814431135231
20100217,0.30744201962192
20100218,0.7024349468434758
20100219,0.3328889481848612
20100222,-0.17927837837838148
20100223,-1.1638944023322562
20100224,0.8531855270166036
20100225,0.1543669877081067
20100226,0.1260097933317392
20100301,0.9363443711054883
20100302,0.11638651295523704
20100303,-0.050917131900161026
20100304,0.34401815866045443
20100305,1.2069784609951792
20100308,0.008782150201357483
20100309,0.2540430263119976
20100310,0.47271703154549155
20100311,0.5489727974841256
20100312,-0.14934063768160696
20100315,0.17239261926167299
20100316,0.7498940182262672
20100317,0.5405469523356926
20100318,-0.025730321551922036
20100319,-0.5811387600871676
20100322,0.7396896953985664
20100323,0.6601175505100058
20100324,-0.42465935090672385
20100325,-0.3675161229558446
20100326,-0.08478991052498286
20100329,0.47186460542661807
20100330,-0.04089286474973961
20100331,-0.19798984425005955
20100401,0.5865625126843065
20100405,0.7406385191310069
20100406,0.28919916114368416
20100407,-0.4864402596541128
20100408,0.3968640575417889
20100409,0.5810693464685542
20100412,0.12888003381250931
20100413,0.11372711566624186
20100414,0.9977628568420547
20100415,0.07433484354031415
20100416,-1.4907028222556118
20100419,0.4580273417247362
20100420,0.6780428288933881
20100421,-0.10107135471980894
20100422,0.5114279926915504
20100423,0.7790601669842785
20100426,-0.4124575597728323
20100427,-2.1662657073891687
20100428,0.5715073733791907
20100429,1.1296387703408255
20100430,-1.6639524240086643
20100503,1.1509578241617198
20100504,-1.9958266388309003
20100505,-0.2882209836151787
20100506,-3.1115255195403284
20100507,-1.4338473737222743
20100510,3.3378740706269725
20100511,-0.05188353342881205
20100512,1.4055364012541114
20100513,-1.0768946001855488
20100514,-1.8588034892017922
20100517,0.03694796330997835
20100518,-1.5788808674304622
20100519,-0.4037172501949358
20100520,-3.228457483489763
20100521,1.9142412166272513
20100524,-1.026014924911563
20100525,0.6192487237948149
20100526,-0.7029278137541379
20100527,2.679962994778536
20100528,-1.1953611411696818
20100601,-1.5258058725609351
20100602,2.36437635842745
20100603,0.36493786034713693
20100604,-3.0543637146330256
20100607,-1.442054669584422
20100608,1.0648871224785346
20100609,-0.6643198306280791
20100610,2.651184437579756
20100611,0.8266708355977406
20100614,-0.49041050228310656
20100615,2.2012279816423015
20100616,0.05295820446746731
20100617,0.005381727367538453
20100618,0.12094824746251125
20100621,-0.8541301282420732
20100622,-1.6689078552349614
20100623,-0.32219823233450523
20100624,-1.5803133241024303
20100625,0.15440740740933623
20100628,-0.27193076566124613
20100629,-2.787787010462965
20100630,-0.9466150382002977
20100701,-0.3617477535466408
20100702,-0.49335930341982187
20100706,-0.002908986663536198
20100707,3.084953409383021
20100708,0.6896055861752136
20100709,0.6968669780476433
20100712,0.14110450212311498
20100713,1.3593616502802182
20100714,-0.040154891432473555
20100715,0.18456764723986532
20100716,-2.648440977796391
20100719,0.41243137263753665
20100720,1.7801236680755068
20100721,-1.5717814339602756
20100722,2.0081359429533103
20100723,0.960472232106014
20100726,1.0989305220974386
20100727,-0.31502998561381695
20100728,-0.6029583053274366
20100729,-0.590207957864788
20100730,0.28768391261547177
20100802,1.6550301590061933
20100803,-0.4336471775143533
20100804,0.5512577984013366
20100805,0.0026674838091213797
20100806,-0.03831588231489128
20100809,0.4444237426284646
20100810,-0.16563824022363355
20100811,-2.4550352883224553
20100812,0.19695279056390694
20100813,-0.2744332094754872
20100816,0.1754090541481456
20100817,1.0525735915243777
20100818,0.1904693872066596
20100819,-1.538751501946422
20100820,-0.3663029091494982
20100823,-0.5589923309839057
20100824,-1.0656467759750712
20100825,0.6053476826125861
20100826,-0.8577325852290658
20100827,1.4600575360001302
20100830,-1.3152676342398943
20100831,0.23402405130472
20100901,2.9122117178429856
20100902,0.8735348493511488
20100903,0.9967013057218853
20100907,-0.9758761322519715
20100908,0.5959583003216623
20100909,0.27516958942552744
20100910,0.4508635254864948
20100913,0.7652390883380421
20100914,-0.005356773179450167
20100915,0.5038181688840154
20100916,0.068513732636022
20100917,-0.07102770704159203
20100920,1.432668700004531
20100921,-0.2660013951139123
20100922,-0.45721867201308375
20100923,-0.5543294256068423
20100924,1.500420069563901
20100927,-0.5641437626565667
20100928,0.47184141972089083
20100929,-0.1761517331589214
20100930,-0.4162430186401395
20101001,0.24049182975357747
20101004,-0.6925946993879211
20101005,1.759471985998282
20101006,0.013787774882548821
20101007,-0.30216751148623144
20101008,0.5861769301362718
20101011,0.0
20101012,0.47153527186370026
20101013,0.5788367237451532
20101014,-0.34044991457464774
20101015,-0.10871020336194179
20101018,0.6695958884989484
20101019,-1.0809060304982026
20101020,0.9796573442211343
20101021,0.037299250745155055
20101022,0.21684816492990158
20101025,0.07427832329691031
20101026,0.06414236013713183
20101027,-0.11741578591036927
20101028,-0.05824900731062718
20101029,-0.05152466086447706
20101101,-0.11216537296173042
20101102,0.48069310121596703
20101103,0.3493011219538281
20101104,1.8959638870961186
20101105,0.38077507259905824
20101108,0.0008183185705010885
20101109,-0.832790582069874
20101110,0.45913463665610543
20101111,0.0412187548576045
20101112,-0.815501620284262
20101115,-0.2240795984978052
20101116,-1.3768170526235846
20101117,0.022065975550906357
20101118,1.0931312354804723
20101119,0.30180793023195396
20101122,-0.019195874228203756
20101123,-0.9878348945682978
20101124,1.2376468367362392
20101126,-0.398607377945456
20101129,-0.11100565553558726
20101130,-0.20371881377649403
20101201,1.6408200230740695
20101202,1.2197420704462412
20101203,0.3918181197624708
20101206,-0.06128101865917548
20101207,-0.2851904664901202
20101208,0.2661188345313803
20101209,0.2324926402788427
20101210,0.5308625949189191
20101213,-0.165796845671743
20101214,-0.020131418447197888
20101215,-0.5114431792582812
20101216,0.5281742222672767
20101217,0.02251706688276737
20101220,0.10595507877958554
20101221,0.4137824269112741
20101222,0.3107738364668014
20101223,-0.06043664822894514
20101227,0.22954465129635132
20101228,-0.04685616799662333
20101229,0.07944199756604178
