Date,Return
20160104,-1.253062389068817
20160105,0.14549414324338839
20160106,-1.066254649817277
20160107,-2.1271120599520774
20160108,-1.2302318307459623
20160111,-0.12719617710005798
20160112,0.5628140576522983
20160113,-2.5799570115126924
20160114,1.5943452983091018
20160115,-1.8965136056035838
20160119,-0.38810997575226847
20160120,-0.8981066590104638
20160121,0.40452274868993465
20160122,1.5713220210334888
20160125,-1.5317829781450332
20160126,1.3221257024133075
20160127,-1.0286393201791315
20160128,0.4317805945839975
20160129,2.4413933474128724
20160201,0.1259752018299618
20160202,-1.6654083086230969
20160203,0.2863074325853773
20160204,0.1977280028979659
20160205,-1.7260161903144615
20160208,-1.0575235019351346
20160209,0.20287158386548357
20160210,-0.28215987656661007
20160211,-0.9702243638332533
20160212,1.7115743748894057
20160216,1.289916628962218
20160217,1.4756633809208486
20160218,-0.5052989138065894
20160219,0.05426082856445262
20160222,1.0943474281175247
20160223,-1.086810250602845
20160224,0.6383106459978699
20160225,1.0264643092611436
20160226,-0.3529451992605058
20160229,-0.765230105937375
20160301,2.1299996760191875
20160302,0.49832920771015216
20160303,0.39283078637585583
20160304,0.2998971905863007
20160307,0.28305178785026425
20160308,-0.8823762547514611
20160309,0.39466596176785673
20160310,-0.0703187401313103
20160311,1.377642892314211
20160314,0.01832320572956445
20160315,0.03275164089425575
20160316,0.6444108479844143
20160317,0.6754127898712878
20160318,0.4125126819918894
20160321,0.18165580946721077
20160322,0.05663054809993956
20160323,-0.577974065401998
20160324,0.17023346030695077
20160328,-0.04121743537764005
20160329,0.946089156330589
20160330,0.27595655306683836
20160331,-0.19527514989290798
20160401,0.7857509447866409
20160404,-0.34054081878262793
20160405,-0.8402402909090817
20160406,1.0314951598299744
20160407,-1.0227762297672987
20160408,0.1007038220091383
20160411,-0.4019056437756442
20160412,0.8807468858462313
20160413,0.7986756807120813
20160414,-0.0052745947046571005
20160415,-0.11377840182886019
20160418,0.7460932071428287
20160419,0.2266167261734121
20160420,0.041868837395143146
20160421,-0.5047408795925903
20160422,0.004307359845404918
20160425,-0.07562460988334371
20160426,0.08899546959021355
20160427,0.13476955809455957
20160428,-0.7231171532150652
20160429,-0.3147000601405531
20160502,0.6898325023132745
20160503,-0.6648347977588499
20160504,-0.4455628685955321
20160505,-0.11301142528439782
20160506,0.4575647122717471
20160509,0.055400450674536444
20160510,1.0549643530012032
20160511,-0.9038625274202619
20160512,-0.1480195201872752
20160513,-0.7704249696969672
20160516,0.9836104388771744
20160517,-0.8634252926463455
20160518,0.15897240200214147
20160519,-0.20398697196251664
20160520,0.5112965979604668
20160523,-0.20416527586250785
20160524,1.1404846475373178
20160525,0.558465526966109
20160526,-0.06406318315598243
20160527,0.4306096354143094
20160531,-0.15141596839987223
20160601,0.2574160268142986
20160602,0.3599186322403102
20160603,-0.23479184819620671
20160606,0.40840209257514826
20160607,0.0924068592649094
20160608,0.303409181493435
20160609,-0.008031669126324206
20160610,-0.6399408203965852
20160613,-0.6066662364049284
20160614,-0.06403746720712863
20160615,-0.29361271237290293
20160616,0.5628197602442421
20160617,-0.33586662325929717
20160620,0.36953149056001117
20160621,0.17791957111690387
20160622,-0.2057685847589398
20160623,0.980505472073412
20160624,-3.1561796520528906
20160627,-1.521568965299115
20160628,1.4661066022272176
20160629,1.374661833711935
20160630,1.2391741133894343
20160701,0.17195227303257843
20160705,-0.3102551179196197
20160706,0.7340159419664322
20160707,-0.11997696144494725
20160708,1.0882894068545852
20160711,0.25519022545199443
20160712,0.5907872400093493
20160713,-0.06407839884639996
20160714,0.27203168472192446
20160715,-0.15656765105022455
20160718,0.22431841744444447
