Date,Return
20150102,-0.033996358896327517
20150105,-1.6481370092288465
20150106,-0.9663001640871208
20150107,1.0146829798711177
20150108,1.5527308657452492
20150109,-0.9033362786902964
20150112,-0.873355796373251
20150113,-0.4208511200727656
20150114,-0.353250293064794
20150115,-1.0468010428305305
20150116,1.3637868741372914
20150120,0.0885824635850623
20150121,0.5905412039669159
20150122,1.4181709828981166
20150123,-0.5409607513496121
20150126,0.32530731526904666
20150127,-0.8941009704821253
20150128,-1.4849844270591885
20150129,0.9388523788378041
20150130,-1.20632809020324
20150202,1.2110129098526208
20150203,1.3506666070153392
20150204,-0.35874079322877744
20150205,0.9332290712903237
20150206,-0.33021984911051216
20150209,-0.3277370058994732
20150210,0.9373667205066596
20150211,-0.0009678276824681903
20150212,0.8937284504558348
20150213,0.3930505312199163
20150217,0.18460159475377177
20150218,0.024772767287865934
20150219,-0.08574724306299604
20150220,0.60306283655526
20150223,-0.008065388856394956
20150224,0.3024930872674105
20150225,-0.06807270678600423
20150226,-0.14995539696395738
20150227,-0.30223808807787145
20150302,0.577604970265527
20150303,-0.3771685334009103
20150304,-0.43601342334104465
20150305,0.11913044085598216
20150306,-1.4112885959862191
20150309,0.34648000965134557
20150310,-1.540351837938506
20150311,-0.21763451322228042
20150312,1.21747955965876
20150313,-0.5405586023690386
20150316,1.257199103215758
20150317,-0.30328218116551514
20150318,1.2861538212396864
20150319,-0.4488476747313937
20150320,0.8505888773776006
20150323,-0.16935886872973205
20150324,-0.5912688265277858
20150325,-1.531223902317162
20150326,-0.1839878398668313
20150327,0.25489064618206375
20150330,1.0721270597412014
20150331,-0.7754207250326892
20150401,-0.38401176464325265
20150402,0.3363995622609445
20150406,0.7627598399691499
20150407,-0.21433979000319606
20150408,0.23881099795364863
20150409,0.47518091254363753
20150410,0.5044225917905095
20150413,-0.4567059874290695
20150414,0.17015212833157095
20150415,0.4199509354679134
20150416,-0.04605837803010286
20150417,-1.0178040886012785
20150420,0.7816187323926327
20150421,-0.2629815591050377
20150422,0.4618061978505555
20150423,0.27144760635458987
20150424,0.23144130474223334
20150427,-0.4893203294105577
20150428,0.3040250291486493
20150429,-0.26697840116156696
20150430,-0.9503595221098855
20150501,1.00174176106115
20150504,0.20187420519918714
20150505,-1.0967336108631383
20150506,-0.5312638288339792
20150507,0.38654777739733515
20150508,1.1457326428332597
20150511,-0.48355899689444615
20150512,-0.17832770410708154
20150513,-0.0543020611571099
20150514,0.9840921463311103
20150515,0.031097559404437
20150518,0.3724085144731975
20150519,-0.07607001983021003
20150520,-0.09117163650751021
20150521,0.2479367165444735
20150522,-0.2018460628262253
20150526,-0.9946707879534369
20150527,0.8716847900068722
20150528,-0.06973575398289575
20150529,-0.6257495096177423
20150601,0.1465440832385902
20150602,-0.03837235578716272
20150603,0.16251824915165491
20150604,-0.7815943964796297
20150605,-0.10787173367601584
20150608,-0.6241843319306469
20150609,0.0519383168763949
20150610,1.1570612288689754
20150611,0.12439783749428936
20150612,-0.6320411795308997
20150615,-0.3304176130725954
20150616,0.577184657493861
20150617,0.14494322218195557
20150618,0.9354824118198591
20150619,-0.5219120954650854
20150622,0.48994546745561607
20150623,0.048985429412157194
20150624,-0.709619037761722
20150625,-0.36256147706113323
20150626,-0.05374851076821295
20150629,-1.9531786110566685
20150630,0.09315812976790967
20150701,0.504108466376393
20150702,-0.060153124957560464
20150706,-0.25024427409627925
20150707,0.5711502128884934
20150708,-1.4910937936025475
20150709,0.07708717808771287
20150710,1.1633293605782171
20150713,0.9408551187796278
20150714,0.43958147407648146
20150715,-0.07634425594783473
20150716,0.6510146493095571
20150717,-0.007530374097706981
20150720,0.06723233580705903
20150721,-0.3920043151943695
20150722,-0.19167405850943925
20150723,-0.5680748145791142
20150724,-1.0745722708852057
20150727,-0.5076556185679305
20150728,1.0865628395508873
20150729,0.6621529252138669
20150730,0.08780480043175858
20150731,-0.36749430004998823
20150803,-0.3064852306567662
20150804,-0.207842194297162
20150805,0.21811355846154817
20150806,-0.8182763774842361
20150807,-0.24200588401350628
20150810,1.1148570492254297
20150811,-0.8841108299971281
20150812,0.23785261481449682
20150813,-0.13421826771237705
20150814,0.4027620380052644
20150817,0.6096564243064403
20150818,-0.24120324188603734
